Player,Nation,Squad,Comp,Pos,season,source_file,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,start_rate
Fabiano Parisi,ITA,Fiorentina,Serie A,DF,2024_2025,players_data-2024_2025.csv,23.0,2000.0,25,11,1049,11.7,2,0,2,2,0,0,3,0,0.5,0.5,0.8,1.3,25.0,40.0,35.0,0.17094017094017094,0.0,0.17094017094017094,0.17094017094017094,0.0,0.0,0.25641025641025644,0.0,0.042735042735042736,0.042735042735042736,0.06837606837606838,0.11111111111111112,2.1367521367521367,3.418803418803419,2.9914529914529915,0.44
Thomas Partey,GHA,Arsenal,Premier League,MF,2024_2025,players_data-2024_2025.csv,31.0,1993.0,35,31,2797,31.1,4,2,6,4,0,0,4,0,2.3,2.3,2.1,4.3,36.0,185.0,48.0,0.12861736334405144,0.06430868167202572,0.19292604501607716,0.12861736334405144,0.0,0.0,0.12861736334405144,0.0,0.07395498392282958,0.07395498392282958,0.06752411575562701,0.13826366559485528,1.157556270096463,5.948553054662379,1.5434083601286173,0.8857142857142857
Mario Pašalić,CRO,Atalanta,Serie A,MF,2024_2025,players_data-2024_2025.csv,29.0,1995.0,34,23,1967,21.9,3,4,7,3,0,1,1,0,6.6,5.8,3.3,9.1,44.0,149.0,68.0,0.13698630136986303,0.18264840182648404,0.31963470319634707,0.13698630136986303,0.0,0.04566210045662101,0.04566210045662101,0.0,0.3013698630136986,0.2648401826484018,0.1506849315068493,0.4155251141552512,2.0091324200913245,6.8036529680365305,3.1050228310502286,0.6764705882352942
Álvaro Pascual,ESP,Sevilla,La Liga,FW,2024_2025,players_data-2024_2025.csv,22.0,2002.0,8,4,408,4.5,1,0,1,1,0,0,1,0,1.1,1.1,0.0,1.1,4.0,3.0,27.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.24444444444444446,0.24444444444444446,0.0,0.24444444444444446,0.8888888888888888,0.6666666666666666,6.0,0.5
Felix Passlack,GER,Bochum,Bundesliga,DF,2024_2025,players_data-2024_2025.csv,26.0,1998.0,31,30,2334,25.9,1,6,7,1,0,0,4,0,1.3,1.3,3.9,5.2,43.0,65.0,118.0,0.03861003861003861,0.23166023166023167,0.2702702702702703,0.03861003861003861,0.0,0.0,0.15444015444015444,0.0,0.0501930501930502,0.0501930501930502,0.15057915057915058,0.2007722007722008,1.6602316602316602,2.50965250965251,4.555984555984557,0.967741935483871
Patric,ESP,Lazio,Serie A,DF,2024_2025,players_data-2024_2025.csv,31.0,1993.0,10,5,607,6.7,1,0,1,1,0,0,2,0,1.1,1.1,0.0,1.1,4.0,30.0,5.0,0.14925373134328357,0.0,0.14925373134328357,0.14925373134328357,0.0,0.0,0.29850746268656714,0.0,0.16417910447761194,0.16417910447761194,0.0,0.16417910447761194,0.5970149253731343,4.477611940298507,0.7462686567164178,0.5
Rui Patrício,POR,Atalanta,Serie A,GK,2024_2025,players_data-2024_2025.csv,36.0,1988.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nathan Patterson,SCO,Everton,Premier League,DF,2024_2025,players_data-2024_2025.csv,22.0,2001.0,10,3,347,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,6.0,13.0,18.0,0.0,0.25641025641025644,0.25641025641025644,0.0,0.0,0.0,0.25641025641025644,0.0,0.025641025641025644,0.025641025641025644,0.10256410256410257,0.12820512820512822,1.5384615384615385,3.3333333333333335,4.615384615384616,0.3
Benjamin Pavard,FRA,Inter,Serie A,DF,2024_2025,players_data-2024_2025.csv,28.0,1996.0,23,18,1584,17.6,0,1,1,0,0,0,4,0,0.5,0.5,0.8,1.3,13.0,92.0,26.0,0.0,0.056818181818181816,0.056818181818181816,0.0,0.0,0.0,0.22727272727272727,0.0,0.028409090909090908,0.028409090909090908,0.045454545454545456,0.07386363636363635,0.7386363636363635,5.227272727272727,1.477272727272727,0.782608695652174
Aleksandar Pavlovic,GER,Bayern Munich,Bundesliga,MF,2024_2025,players_data-2024_2025.csv,20.0,2004.0,21,18,1451,16.1,1,0,1,1,0,0,2,0,0.6,0.6,0.2,0.8,15.0,128.0,33.0,0.06211180124223602,0.0,0.06211180124223602,0.06211180124223602,0.0,0.0,0.12422360248447203,0.0,0.03726708074534161,0.03726708074534161,0.012422360248447204,0.049689440993788817,0.9316770186335402,7.95031055900621,2.0496894409937885,0.8571428571428571
Strahinja Pavlović,SRB,Milan,Serie A,DF,2024_2025,players_data-2024_2025.csv,23.0,2001.0,24,21,1864,20.7,2,1,3,2,0,0,3,1,1.8,1.8,1.1,2.9,40.0,94.0,10.0,0.0966183574879227,0.04830917874396135,0.14492753623188406,0.0966183574879227,0.0,0.0,0.14492753623188406,0.04830917874396135,0.08695652173913045,0.08695652173913045,0.053140096618357495,0.14009661835748793,1.9323671497584543,4.541062801932367,0.48309178743961356,0.875
Leonardo Pavoletti,ITA,Cagliari,Serie A,FW,2024_2025,players_data-2024_2025.csv,35.0,1988.0,26,1,445,4.9,2,0,2,2,0,0,5,0,2.7,2.7,1.0,3.7,1.0,17.0,26.0,0.4081632653061224,0.0,0.4081632653061224,0.4081632653061224,0.0,0.0,1.0204081632653061,0.0,0.5510204081632653,0.5510204081632653,0.2040816326530612,0.7551020408163265,0.2040816326530612,3.4693877551020407,5.3061224489795915,0.038461538461538464
Martín Payero,ARG,Udinese,Serie A,MF,2024_2025,players_data-2024_2025.csv,25.0,1998.0,25,16,1381,15.3,1,1,2,1,0,0,5,0,1.2,1.2,1.3,2.5,33.0,51.0,44.0,0.06535947712418301,0.06535947712418301,0.13071895424836602,0.06535947712418301,0.0,0.0,0.32679738562091504,0.0,0.0784313725490196,0.0784313725490196,0.08496732026143791,0.16339869281045752,2.156862745098039,3.333333333333333,2.8758169934640523,0.64
Nicolas Pays,FRA,Montpellier,Ligue 1,FW,2024_2025,players_data-2024_2025.csv,20.0,2003.0,9,4,447,5.0,0,0,0,0,0,0,0,0,1.3,1.3,0.1,1.5,21.0,14.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.02,0.3,4.2,2.8,10.6,0.4444444444444444
Nicolás Paz,ARG,Como,Serie A,MF,2024_2025,players_data-2024_2025.csv,19.0,2004.0,35,30,2687,29.9,6,8,14,6,0,1,6,0,9.3,8.5,6.0,14.5,77.0,163.0,171.0,0.20066889632107024,0.26755852842809363,0.4682274247491639,0.20066889632107024,0.0,0.033444816053511704,0.20066889632107024,0.0,0.3110367892976589,0.28428093645484953,0.20066889632107024,0.48494983277591974,2.5752508361204014,5.451505016722408,5.719063545150502,0.8571428571428571
Mads Pedersen,DEN,Augsburg,Bundesliga,DF,2024_2025,players_data-2024_2025.csv,27.0,1996.0,7,2,235,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.3846153846153846,4.230769230769231,3.846153846153846,0.2857142857142857
Marcus Pedersen,NOR,Torino,Serie A,DF,2024_2025,players_data-2024_2025.csv,24.0,2000.0,29,15,1362,15.1,0,0,0,0,0,0,3,0,0.6,0.6,0.4,1.0,44.0,19.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19867549668874174,0.0,0.039735099337748346,0.039735099337748346,0.026490066225165566,0.06622516556291391,2.913907284768212,1.2582781456953642,5.099337748344371,0.5172413793103449
Alfonso Pedraza,ESP,Villarreal,La Liga,DF,2024_2025,players_data-2024_2025.csv,28.0,1996.0,12,4,460,5.1,0,2,2,0,0,0,0,0,0.5,0.5,1.4,1.9,21.0,9.0,43.0,0.0,0.3921568627450981,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.09803921568627452,0.09803921568627452,0.27450980392156865,0.37254901960784315,4.11764705882353,1.7647058823529413,8.431372549019608,0.3333333333333333
Pedri,ESP,Barcelona,La Liga,MF,2024_2025,players_data-2024_2025.csv,21.0,2002.0,37,35,2879,32.0,4,5,9,4,0,0,3,0,2.2,2.2,7.4,9.6,92.0,360.0,136.0,0.125,0.15625,0.28125,0.125,0.0,0.0,0.09375,0.0,0.06875,0.06875,0.23125,0.3,2.875,11.25,4.25,0.9459459459459459
Pedro,ESP,Lazio,Serie A,FW,2024_2025,players_data-2024_2025.csv,37.0,1987.0,30,6,1102,12.2,10,1,11,8,2,2,2,0,5.3,3.8,1.7,5.4,48.0,76.0,89.0,0.819672131147541,0.0819672131147541,0.9016393442622951,0.6557377049180328,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.0,0.43442622950819676,0.3114754098360656,0.13934426229508198,0.4426229508196722,3.934426229508197,6.229508196721312,7.2950819672131155,0.2
Adrià Pedrosa,ESP,Sevilla,La Liga,DF,2024_2025,players_data-2024_2025.csv,26.0,1998.0,31,27,2298,25.5,1,1,2,1,0,0,7,0,0.9,0.9,1.6,2.5,41.0,79.0,96.0,0.0392156862745098,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.0,0.0,0.27450980392156865,0.0,0.03529411764705882,0.03529411764705882,0.06274509803921569,0.09803921568627451,1.607843137254902,3.0980392156862746,3.764705882352941,0.8709677419354839
Jordan Pefok,USA,Reims,Ligue 1,FW,2024_2025,players_data-2024_2025.csv,28.0,1996.0,7,6,380,4.2,1,0,1,1,0,0,0,0,0.9,0.9,0.7,1.6,3.0,4.0,7.0,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.16666666666666666,0.38095238095238093,0.7142857142857143,0.9523809523809523,1.6666666666666665,0.8571428571428571
Jordan Pefok,USA,Union Berlin,Bundesliga,FW,2024_2025,players_data-2024_2025.csv,28.0,1996.0,18,10,908,10.1,0,1,1,0,0,0,2,0,3.2,3.2,0.9,4.1,3.0,12.0,40.0,0.0,0.09900990099009901,0.09900990099009901,0.0,0.0,0.0,0.19801980198019803,0.0,0.31683168316831684,0.31683168316831684,0.08910891089108912,0.4059405940594059,0.297029702970297,1.188118811881188,3.9603960396039604,0.5555555555555556
Pietro Pellegri,ITA,Empoli,Serie A,FW,2024_2025,players_data-2024_2025.csv,23.0,2001.0,11,5,414,4.6,3,0,3,3,0,0,2,0,0.3,0.3,0.6,0.9,12.0,8.0,28.0,0.6521739130434783,0.0,0.6521739130434783,0.6521739130434783,0.0,0.0,0.4347826086956522,0.0,0.06521739130434782,0.06521739130434782,0.13043478260869565,0.1956521739130435,2.608695652173913,1.7391304347826089,6.086956521739131,0.45454545454545453
Lorenzo Pellegrini,ITA,Roma,Serie A,MF,2024_2025,players_data-2024_2025.csv,28.0,1996.0,25,20,1626,18.1,2,1,3,1,1,1,4,0,4.7,3.9,2.5,6.4,27.0,61.0,82.0,0.11049723756906077,0.055248618784530384,0.16574585635359115,0.055248618784530384,0.055248618784530384,0.055248618784530384,0.22099447513812154,0.0,0.2596685082872928,0.21546961325966849,0.13812154696132595,0.35359116022099446,1.4917127071823204,3.370165745856353,4.530386740331491,0.8
Luca Pellegrini,ITA,Lazio,Serie A,DF,2024_2025,players_data-2024_2025.csv,25.0,1999.0,22,10,1067,11.9,0,4,4,0,0,0,5,0,0.7,0.7,1.8,2.4,21.0,72.0,61.0,0.0,0.3361344537815126,0.3361344537815126,0.0,0.0,0.0,0.42016806722689076,0.0,0.0588235294117647,0.0588235294117647,0.15126050420168066,0.20168067226890754,1.7647058823529411,6.050420168067227,5.126050420168067,0.45454545454545453
Mateo Pellegrino,ARG,Parma,Serie A,FW,2024_2025,players_data-2024_2025.csv,23.0,2001.0,13,8,737,8.2,3,1,4,3,0,0,2,0,3.3,3.3,0.7,4.0,6.0,15.0,37.0,0.3658536585365854,0.12195121951219513,0.48780487804878053,0.3658536585365854,0.0,0.0,0.24390243902439027,0.0,0.4024390243902439,0.4024390243902439,0.08536585365853659,0.48780487804878053,0.7317073170731708,1.829268292682927,4.51219512195122,0.6153846153846154
Andy Pelmard,FRA,Lecce,Serie A,DF,2024_2025,players_data-2024_2025.csv,24.0,2000.0,3,1,129,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.3333333333333333
Andy Pelmard,FRA,Las Palmas,La Liga,DF,2024_2025,players_data-2024_2025.csv,24.0,2000.0,4,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.04347826086956522,0.4347826086956522,5.6521739130434785,2.173913043478261,0.5
Timothee Pembele,FRA,Le Havre,Ligue 1,DF,2024_2025,players_data-2024_2025.csv,21.0,2002.0,20,12,1113,12.4,1,0,1,1,0,0,3,0,1.3,1.3,0.1,1.4,27.0,43.0,44.0,0.08064516129032258,0.0,0.08064516129032258,0.08064516129032258,0.0,0.0,0.24193548387096772,0.0,0.10483870967741936,0.10483870967741936,0.008064516129032258,0.1129032258064516,2.1774193548387095,3.467741935483871,3.5483870967741935,0.6
Iñaki Peña,ESP,Barcelona,La Liga,GK,2024_2025,players_data-2024_2025.csv,25.0,1999.0,16,15,1396,15.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,0.9375
Rubén Peña,ESP,Osasuna,La Liga,FW,2024_2025,players_data-2024_2025.csv,33.0,1991.0,25,7,775,8.6,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,18.0,27.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.0,0.0813953488372093,0.0813953488372093,0.06976744186046512,0.15116279069767444,2.0930232558139537,3.1395348837209305,6.627906976744186,0.28
Nicolas Pépé,CIV,Villarreal,La Liga,FW,2024_2025,players_data-2024_2025.csv,29.0,1995.0,28,15,1500,16.7,3,6,9,3,0,0,3,0,3.8,3.8,4.8,8.6,76.0,60.0,159.0,0.17964071856287425,0.3592814371257485,0.5389221556886228,0.17964071856287425,0.0,0.0,0.17964071856287425,0.0,0.2275449101796407,0.2275449101796407,0.2874251497005988,0.5149700598802395,4.550898203592815,3.5928143712574854,9.520958083832335,0.5357142857142857
Peque,ESP,Sevilla,La Liga,MF,2024_2025,players_data-2024_2025.csv,21.0,2002.0,26,14,1134,12.6,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,14.0,35.0,44.0,0.07936507936507936,0.07936507936507936,0.15873015873015872,0.07936507936507936,0.0,0.0,0.07936507936507936,0.0,0.19841269841269843,0.19841269841269843,0.09523809523809523,0.29365079365079366,1.1111111111111112,2.7777777777777777,3.492063492063492,0.5384615384615384
Sergiu Perciun,MDA,Torino,Serie A,FW,2024_2025,players_data-2024_2025.csv,18.0,2006.0,5,0,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.11764705882352942,1.1764705882352942,2.3529411764705883,7.0588235294117645,0.0
Andreas Pereira,BRA,Fulham,Premier League,MF,2024_2025,players_data-2024_2025.csv,28.0,1996.0,33,25,2013,22.4,2,4,6,2,0,1,7,0,3.8,3.0,4.6,7.6,29.0,104.0,81.0,0.08928571428571429,0.17857142857142858,0.26785714285714285,0.08928571428571429,0.0,0.044642857142857144,0.3125,0.0,0.16964285714285715,0.13392857142857142,0.20535714285714285,0.3392857142857143,1.2946428571428572,4.642857142857143,3.616071428571429,0.7575757575757576
Mathias Pereira Lage,POR,Brest,Ligue 1,FW,2024_2025,players_data-2024_2025.csv,27.0,1996.0,29,18,1571,17.5,2,7,9,2,0,0,4,0,3.3,3.3,3.5,6.8,32.0,41.0,100.0,0.11428571428571428,0.4,0.5142857142857142,0.11428571428571428,0.0,0.0,0.22857142857142856,0.0,0.18857142857142856,0.18857142857142856,0.2,0.38857142857142857,1.8285714285714285,2.342857142857143,5.714285714285714,0.6206896551724138
Pedro Pereira,POR,Monza,Serie A,DF,2024_2025,players_data-2024_2025.csv,26.0,1998.0,35,32,2665,29.6,1,3,4,1,0,0,10,0,1.2,1.2,1.6,2.8,52.0,66.0,107.0,0.03378378378378378,0.10135135135135134,0.13513513513513511,0.03378378378378378,0.0,0.0,0.33783783783783783,0.0,0.040540540540540536,0.040540540540540536,0.05405405405405406,0.09459459459459459,1.7567567567567566,2.22972972972973,3.614864864864865,0.9142857142857143
Ricardo Pereira,POR,Leicester City,Premier League,DF,2024_2025,players_data-2024_2025.csv,30.0,1993.0,10,4,388,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.023255813953488375,0.023255813953488375,0.0,0.023255813953488375,0.6976744186046512,4.186046511627907,1.1627906976744187,0.4
Daniel Peretz,ISR,Bayern Munich,Bundesliga,GK,2024_2025,players_data-2024_2025.csv,24.0,2000.0,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
Ayoze Pérez,ESP,Villarreal,La Liga,FW,2024_2025,players_data-2024_2025.csv,31.0,1993.0,30,22,1970,21.9,19,2,21,19,0,0,4,0,12.7,12.7,3.0,15.7,59.0,73.0,124.0,0.8675799086757991,0.09132420091324202,0.9589041095890412,0.8675799086757991,0.0,0.0,0.18264840182648404,0.0,0.5799086757990868,0.5799086757990868,0.13698630136986303,0.7168949771689498,2.6940639269406392,3.3333333333333335,5.662100456621005,0.7333333333333333
Carles Pérez,ESP,Getafe,La Liga,MF,2024_2025,players_data-2024_2025.csv,26.0,1998.0,27,15,1431,15.9,3,0,3,3,0,0,2,0,2.4,2.4,1.5,3.9,31.0,20.0,77.0,0.18867924528301885,0.0,0.18867924528301885,0.18867924528301885,0.0,0.0,0.12578616352201258,0.0,0.1509433962264151,0.1509433962264151,0.09433962264150943,0.24528301886792453,1.949685534591195,1.2578616352201257,4.8427672955974845,0.5555555555555556
Francisco Perez,ESP,Valencia,La Liga,FW,2024_2025,players_data-2024_2025.csv,21.0,2002.0,26,4,570,6.3,0,0,0,0,0,0,1,0,0.3,0.3,2.6,2.9,24.0,13.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.047619047619047616,0.047619047619047616,0.41269841269841273,0.4603174603174603,3.8095238095238098,2.0634920634920637,11.26984126984127,0.15384615384615385
Kike Pérez,ESP,Venezia,Serie A,MF,2024_2025,players_data-2024_2025.csv,27.0,1997.0,16,13,1114,12.4,1,0,1,1,0,0,4,0,0.9,0.9,1.2,2.1,18.0,60.0,31.0,0.08064516129032258,0.0,0.08064516129032258,0.08064516129032258,0.0,0.0,0.3225806451612903,0.0,0.07258064516129033,0.07258064516129033,0.0967741935483871,0.16935483870967744,1.4516129032258065,4.838709677419355,2.5,0.8125
Kike Pérez,ESP,Valladolid,La Liga,MF,2024_2025,players_data-2024_2025.csv,27.0,1997.0,19,14,1191,13.2,2,0,2,2,0,0,6,0,2.1,2.1,1.0,3.1,19.0,67.0,28.0,0.15151515151515152,0.0,0.15151515151515152,0.15151515151515152,0.0,0.0,0.4545454545454546,0.0,0.15909090909090912,0.15909090909090912,0.07575757575757576,0.23484848484848486,1.4393939393939394,5.075757575757576,2.121212121212121,0.7368421052631579
Luis Pérez,ESP,Valladolid,La Liga,DF,2024_2025,players_data-2024_2025.csv,29.0,1995.0,30,28,2558,28.4,0,0,0,0,0,0,2,0,0.2,0.2,2.1,2.2,41.0,89.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07042253521126761,0.0,0.007042253521126762,0.007042253521126762,0.073943661971831,0.07746478873239437,1.443661971830986,3.1338028169014085,4.119718309859155,0.9333333333333333
Nehuén Pérez,ARG,Udinese,Serie A,DF,2024_2025,players_data-2024_2025.csv,24.0,2000.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
Simone Perilli,ITA,Hellas Verona,Serie A,GK,2024_2025,players_data-2024_2025.csv,29.0,1995.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mattia Perin,ITA,Juventus,Serie A,GK,2024_2025,players_data-2024_2025.csv,31.0,1992.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Romain Perraud,FRA,Betis,La Liga,DF,2024_2025,players_data-2024_2025.csv,26.0,1997.0,28,22,2002,22.2,2,2,4,2,0,0,8,1,0.6,0.6,1.6,2.1,51.0,62.0,106.0,0.0900900900900901,0.0900900900900901,0.1801801801801802,0.0900900900900901,0.0,0.0,0.3603603603603604,0.04504504504504505,0.02702702702702703,0.02702702702702703,0.07207207207207207,0.0945945945945946,2.2972972972972974,2.7927927927927927,4.774774774774775,0.7857142857142857
Lucas Perri,BRA,Lyon,Ligue 1,GK,2024_2025,players_data-2024_2025.csv,26.0,1997.0,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gaëtan Perrin,FRA,Auxerre,Ligue 1,MF,2024_2025,players_data-2024_2025.csv,28.0,1996.0,34,31,2691,29.9,10,11,21,10,0,0,2,0,6.1,6.1,7.8,13.9,83.0,142.0,125.0,0.33444816053511706,0.3678929765886288,0.7023411371237459,0.33444816053511706,0.0,0.0,0.06688963210702341,0.0,0.2040133779264214,0.2040133779264214,0.2608695652173913,0.46488294314381273,2.7759197324414715,4.749163879598663,4.1806020066889635,0.9117647058823529
Máximo Perrone,ARG,Como,Serie A,MF,2024_2025,players_data-2024_2025.csv,21.0,2003.0,26,20,1857,20.6,0,3,3,0,0,0,6,0,0.9,0.9,2.2,3.1,16.0,98.0,19.0,0.0,0.14563106796116504,0.14563106796116504,0.0,0.0,0.0,0.2912621359223301,0.0,0.043689320388349516,0.043689320388349516,0.10679611650485438,0.15048543689320387,0.7766990291262136,4.757281553398058,0.9223300970873786,0.7692307692307693
Matteo Pessina,ITA,Monza,Serie A,MF,2024_2025,players_data-2024_2025.csv,27.0,1997.0,11,10,854,9.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,8.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.031578947368421054,0.8421052631578947,2.9473684210526314,2.1052631578947367,0.9090909090909091
Andrea Petagna,ITA,Monza,Serie A,FW,2024_2025,players_data-2024_2025.csv,29.0,1995.0,13,2,335,3.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27027027027027023,0.0,0.05405405405405406,0.05405405405405406,0.0,0.05405405405405406,0.5405405405405405,0.27027027027027023,4.594594594594595,0.15384615384615385
Léo Pétrot,FRA,Saint-Étienne,Ligue 1,DF,2024_2025,players_data-2024_2025.csv,27.0,1997.0,31,29,2634,29.3,0,3,3,0,0,0,4,0,0.6,0.6,1.6,2.2,28.0,93.0,100.0,0.0,0.10238907849829351,0.10238907849829351,0.0,0.0,0.0,0.13651877133105803,0.0,0.020477815699658702,0.020477815699658702,0.05460750853242321,0.07508532423208192,0.9556313993174061,3.1740614334470987,3.41296928327645,0.9354838709677419
Đorđe Petrović,SRB,Strasbourg,Ligue 1,GK,2024_2025,players_data-2024_2025.csv,24.0,1999.0,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,1.0
Giuseppe Pezzella,ITA,Empoli,Serie A,DF,2024_2025,players_data-2024_2025.csv,26.0,1997.0,35,34,2878,32.0,0,3,3,0,0,0,7,0,0.6,0.6,4.6,5.2,77.0,80.0,143.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.21875,0.0,0.01875,0.01875,0.14375,0.1625,2.40625,2.5,4.46875,0.9714285714285714
Luca Philipp,GER,Hoffenheim,Bundesliga,GK,2024_2025,players_data-2024_2025.csv,23.0,2000.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kalvin Phillips,ENG,Ipswich Town,Premier League,MF,2024_2025,players_data-2024_2025.csv,28.0,1995.0,19,14,1237,13.7,0,0,0,0,0,0,6,1,0.4,0.4,0.2,0.7,4.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43795620437956206,0.07299270072992702,0.029197080291970805,0.029197080291970805,0.014598540145985403,0.051094890510948905,0.29197080291970806,3.7226277372262775,0.29197080291970806,0.7368421052631579
Jaden Philogene Bidace,ENG,Aston Villa,Premier League,FW,2024_2025,players_data-2024_2025.csv,22.0,2002.0,11,2,332,3.7,0,0,0,0,0,0,4,1,0.5,0.5,0.3,0.8,7.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081081081081081,0.27027027027027023,0.13513513513513511,0.13513513513513511,0.08108108108108107,0.21621621621621623,1.8918918918918919,1.081081081081081,4.594594594594595,0.18181818181818182
Jaden Philogene Bidace,ENG,Ipswich Town,Premier League,FW,2024_2025,players_data-2024_2025.csv,22.0,2002.0,10,5,474,5.3,2,0,2,2,0,0,1,0,2.0,2.0,0.2,2.2,13.0,10.0,36.0,0.37735849056603776,0.0,0.37735849056603776,0.37735849056603776,0.0,0.0,0.18867924528301888,0.0,0.37735849056603776,0.37735849056603776,0.03773584905660378,0.4150943396226416,2.452830188679245,1.8867924528301887,6.7924528301886795,0.5
Pica,ESP,Alavés,La Liga,DF,2024_2025,players_data-2024_2025.csv,22.0,2002.0,9,5,499,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.05454545454545454,0.05454545454545454,0.0,0.07272727272727274,0.5454545454545454,2.727272727272727,0.0,0.5555555555555556
